workerid,trial_type,modifier2,noun,modifier1,stimulus,train,modifier,response
21,adj,NA,ribbon,NA,orange ribbon,NA,orange,ribbon orange
21,num,NA,vases,NA,three vases,NA,three,vases three
21,adj,NA,tray,NA,blue tray,NA,blue,tray blue
21,num,NA,shirts,NA,four shirts,NA,four,shirts four
21,adj,NA,handbag,NA,striped handbag,NA,striped,handbag striped
21,num,NA,boxes,NA,three boxes,NA,three,boxes three
21,num,NA,pig,NA,one pig,NA,one,pig one
21,num,NA,trays,NA,two trays,NA,two,trays two
21,adj,NA,couch,NA,furry couch,NA,furry,couch furry
21,adj,NA,shoe,NA,wooden shoe,NA,wooden,shoe wooden
21,adj,NA,dart,NA,furry dart,NA,furry,dart furry
21,num,NA,pillows,NA,nine pillows,NA,nine,pillows nine
21,num,NA,leaves,NA,five leaves,NA,five,leaves five
21,adj,NA,key,NA,blue key,NA,blue,key blue
21,num,NA,ducks,NA,three ducks,NA,three,ducks three
21,num,NA,keys,NA,two keys,NA,two,keys two
21,num,NA,hats,NA,seven hats,NA,seven,hats seven
21,adj,NA,lamp,NA,blue lamp,NA,blue,lamp blue
21,adj,NA,pitcher,NA,striped pitcher,NA,striped,pitcher striped
21,adj_num,eight,ribbons,spotted,eight spotted ribbons,False,NA,ribbons spotted eight
21,adj_num,six,shoes,blue,six blue shoes,False,NA,shoes blue six
21,num,NA,pears,five,five pears,False,NA,pears five
21,adj_num,five,shirts,green,five green shirts,False,NA,shirts green five
21,num,NA,horses,nine,nine horses,False,NA,horses nine
21,adj_num,four,couches,wooden,four wooden couches,False,NA,couches wooden four
21,adj,NA,banana,green,green banana,False,NA,banana green
21,num,NA,bananas,six,six bananas,False,NA,bananas six
21,adj_num,three,pillows,purple,three purple pillows,False,NA,pillows purple three
21,adj_num,nine,hats,purple,nine purple hats,False,NA,hats purple nine
21,adj,NA,dart,orange,orange dart,False,NA,dart orange
21,adj_num,three,bowls,striped,three striped bowls,False,NA,bowls striped three
21,adj_num,eight,spatulas,spotted,eight spotted spatulas,False,NA,spatulas spotted eight
21,adj_num,ten,lamps,purple,ten purple lamps,False,NA,lamps purple ten
21,adj_num,four,chairs,blue,four blue chairs,False,NA,chairs blue four
21,adj_num,six,leaves,wooden,six wooden leaves,False,NA,leaves wooden six
21,adj_num,nine,cows,dirty,nine dirty cows,False,NA,cows dirty nine
21,adj_num,two,cars,dirty,two dirty cars,False,NA,cars dirty two
21,adj_num,seven,pitchers,striped,seven striped pitchers,False,NA,pitchers striped seven
21,adj,NA,pitcher,blue,blue pitcher,False,NA,pitcher blue
21,adj,NA,pineapple,stone,stone pineapple,False,NA,pineapple stone
21,adj_num,ten,ducks,green,ten green ducks,False,NA,ducks green ten
21,adj,NA,shoe,wooden,wooden shoe,False,NA,shoe wooden
21,num,NA,spatulas,three,three spatulas,False,NA,spatulas three
21,adj_num,ten,trays,green,ten green trays,False,NA,trays green ten
21,adj_num,eight,pears,dirty,eight dirty pears,False,NA,pears dirty eight
21,adj_num,ten,scarfs,spotted,ten spotted scarfs,False,NA,scarfs spotted ten
21,adj_num,nine,boxes,blue,nine blue boxes,False,NA,boxes blue nine
21,adj_num,nine,pineapples,stone,nine stone pineapples,False,NA,pineapples stone nine
21,adj,NA,pear,wooden,wooden pear,False,NA,pear wooden
21,adj_num,one,handbag,green,one green handbag,False,NA,handbag green one
21,adj_num,one,pig,dirty,one dirty pig,False,NA,pig dirty one
21,adj,NA,lamp,striped,striped lamp,False,NA,lamp striped
21,num,NA,ribbons,five,five ribbons,False,NA,ribbons five
21,adj,NA,tray,spotted,spotted tray,False,NA,tray spotted
21,adj_num,nine,vases,dirty,nine dirty vases,False,NA,vases dirty nine
21,num,NA,key,one,one key,False,NA,key one
21,adj_num,three,keys,blue,three blue keys,False,NA,keys blue three
21,num,NA,pineapples,two,two pineapples,False,NA,pineapples two
21,adj_num,eight,suitcases,spotted,eight spotted suitcases,False,NA,suitcases spotted eight
21,adj_num,one,banana,dirty,one dirty banana,False,NA,banana dirty one
21,num,NA,suitcases,eight,eight suitcases,False,NA,suitcases eight
21,adj_num,seven,horses,dirty,seven dirty horses,False,NA,horses dirty seven
21,adj,NA,duck,dirty,dirty duck,False,NA,duck dirty
21,adj_num,seven,darts,furry,seven furry darts,False,NA,darts furry seven
21,num,NA,hats,ten,ten hats,False,NA,hats ten
21,adj,NA,chair,wooden,wooden chair,False,NA,chair wooden
21,adj_num,one,cherry,green,one green cherry,False,NA,cherry green one
21,adj_num,seven,shovels,dirty,seven dirty shovels,False,NA,shovels dirty seven
21,num,NA,cherries,ten,ten cherries,False,NA,cherries ten
22,num,NA,suitcases,NA,four suitcases,NA,four,suitcases four
22,num,NA,bananas,NA,ten bananas,NA,ten,bananas ten
22,adj,NA,banana,NA,spotted banana,NA,spotted,banana spotted
22,num,NA,cars,NA,four cars,NA,four,cars four
22,num,NA,couches,NA,three couches,NA,three,couches three
22,num,NA,spatulas,NA,six spatulas,NA,six,spatulas six
22,num,NA,cherries,NA,three cherries,NA,three,cherries three
22,num,NA,ducks,NA,three ducks,NA,three,ducks three
22,adj,NA,handbag,NA,furry handbag,NA,furry,handbag furry
22,adj,NA,lamp,NA,purple lamp,NA,purple,lamp purple
22,adj,NA,couch,NA,purple couch,NA,purple,couch purple
22,adj,NA,cherry,NA,spotted cherry,NA,spotted,cherry spotted
22,num,NA,bowls,NA,eight bowls,NA,eight,bowls eight
22,adj,NA,pitcher,NA,wooden pitcher,NA,wooden,pitcher wooden
22,num,NA,lamps,NA,three lamps,NA,three,lamps three
22,adj,NA,car,NA,stone car,NA,stone,car stone
22,adj,NA,tray,NA,spotted tray,NA,spotted,tray spotted
22,num,NA,leaves,NA,five leaves,NA,five,leaves five
22,num,NA,shovel,NA,one shovel,NA,one,shovel one
22,adj,NA,dart,NA,spotted dart,NA,spotted,dart spotted
22,num,NA,scarfs,NA,five scarfs,NA,five,scarfs five
22,num,NA,pillows,NA,five pillows,NA,five,pillows five
22,adj,NA,shoe,NA,dirty shoe,NA,dirty,shoe dirty
22,adj,NA,bowl,NA,green bowl,NA,green,bowl green
22,adj,NA,shirt,NA,blue shirt,NA,blue,shirt blue
22,num,NA,hat,NA,one hat,NA,one,hat one
22,num,NA,ribbons,NA,seven ribbons,NA,seven,ribbons seven
22,adj,NA,chair,NA,dirty chair,NA,dirty,chair dirty
22,adj,NA,pillow,NA,furry pillow,NA,furry,pillow furry
22,adj,NA,shovel,NA,striped shovel,NA,striped,shovel striped
22,adj_num,seven,pears,wooden,seven wooden pears,False,NA,pears wooden seven
22,num,NA,shirts,two,two shirts,False,NA,shirts two
22,adj_num,three,spatulas,wooden,three wooden spatulas,False,NA,spatulas wooden three
22,num,NA,trays,ten,ten trays,False,NA,trays ten
22,num,NA,shoes,nine,nine shoes,False,NA,shoes nine
22,adj_num,seven,shovels,striped,seven striped shovels,False,NA,shovels striped seven
22,adj,NA,chair,stone,stone chair,False,NA,chair stone
22,adj_num,one,pillow,furry,one furry pillow,False,NA,pillow furry one
22,adj_num,seven,hats,purple,seven purple hats,False,NA,hats purple seven
22,adj,NA,shirt,orange,orange shirt,False,NA,shirt orange
22,adj_num,eight,trays,dirty,eight dirty trays,False,NA,trays dirty eight
22,adj_num,two,darts,green,two green darts,False,NA,darts green two
22,adj_num,seven,pineapples,stone,seven stone pineapples,False,NA,pineapples stone seven
22,num,NA,shovels,eight,eight shovels,False,NA,shovels eight
22,adj_num,eight,chairs,orange,eight orange chairs,False,NA,chairs orange eight
22,adj_num,four,vases,orange,four orange vases,False,NA,vases orange four
22,num,NA,scarfs,six,six scarfs,False,NA,scarfs six
22,adj_num,five,bananas,stone,five stone bananas,False,NA,bananas stone five
22,adj,NA,pillow,orange,orange pillow,False,NA,pillow orange
22,adj_num,five,cows,stone,five stone cows,False,NA,cows stone five
22,num,NA,leaves,six,six leaves,False,NA,leaves six
22,adj_num,eight,suitcases,orange,eight orange suitcases,False,NA,suitcases orange eight
22,adj_num,two,lamps,blue,two blue lamps,False,NA,lamps blue two
22,adj,NA,leaf,purple,purple leaf,False,NA,leaf purple
22,adj,NA,pitcher,purple,purple pitcher,False,NA,pitcher purple
22,adj,NA,lamp,dirty,dirty lamp,False,NA,lamp dirty
22,adj,NA,tray,blue,blue tray,False,NA,tray blue
22,adj_num,six,couches,blue,six blue couches,False,NA,couches blue six
22,adj,NA,pig,wooden,wooden pig,False,NA,pig wooden
22,adj_num,six,ribbons,striped,six striped ribbons,False,NA,ribbons striped six
22,adj_num,three,cars,dirty,three dirty cars,False,NA,cars dirty three
22,adj_num,nine,shirts,blue,nine blue shirts,False,NA,shirts blue nine
22,adj_num,eight,pigs,dirty,eight dirty pigs,False,NA,pigs dirty eight
22,num,NA,suitcases,four,four suitcases,False,NA,suitcases four
22,adj_num,one,box,blue,one blue box,False,NA,box blue one
22,adj_num,four,ducks,wooden,four wooden ducks,False,NA,ducks wooden four
22,adj_num,nine,pitchers,spotted,nine spotted pitchers,False,NA,pitchers spotted nine
22,adj_num,four,keys,striped,four striped keys,False,NA,keys striped four
22,adj_num,one,horse,furry,one furry horse,False,NA,horse furry one
22,num,NA,handbags,nine,nine handbags,False,NA,handbags nine
22,num,NA,vases,nine,nine vases,False,NA,vases nine
22,adj,NA,cherry,stone,stone cherry,False,NA,cherry stone
22,adj,NA,key,dirty,dirty key,False,NA,key dirty
22,adj_num,nine,leaves,dirty,nine dirty leaves,False,NA,leaves dirty nine
22,num,NA,pigs,five,five pigs,False,NA,pigs five
22,adj_num,six,handbags,purple,six purple handbags,False,NA,handbags purple six
22,adj_num,three,cherries,spotted,three spotted cherries,False,NA,cherries spotted three
22,adj_num,nine,bowls,stone,nine stone bowls,False,NA,bowls stone nine
22,adj_num,three,shoes,wooden,three wooden shoes,False,NA,shoes wooden three
22,adj_num,six,scarfs,striped,six striped scarfs,False,NA,scarfs striped six
23,num,NA,leaves,NA,eight leaves,NA,eight,leaves eight
23,adj,NA,car,NA,purple car,NA,purple,car purple
23,num,NA,vases,NA,seven vases,NA,seven,vases seven
23,num,NA,handbags,NA,five handbags,NA,five,handbags five
23,num,NA,darts,NA,eight darts,NA,eight,darts eight
23,adj,NA,bowl,NA,stone bowl,NA,stone,bowl stone
23,adj,NA,shovel,NA,blue shovel,NA,blue,shovel blue
23,num,NA,boxes,NA,eight boxes,NA,eight,boxes eight
23,num,NA,hats,NA,nine hats,NA,nine,hats nine
23,num,NA,lamps,NA,seven lamps,NA,seven,lamps seven
23,adj,NA,suitcase,NA,blue suitcase,NA,blue,suitcase blue
23,adj,NA,banana,NA,wooden banana,NA,wooden,banana wooden
23,num,NA,pears,NA,two pears,NA,two,pears two
23,num,NA,cars,NA,six cars,NA,six,cars six
23,adj,NA,chair,NA,striped chair,NA,striped,chair striped
23,num,NA,chairs,NA,five chairs,NA,five,chairs five
23,adj,NA,spatula,NA,purple spatula,NA,purple,spatula purple
23,num,NA,shoes,NA,six shoes,NA,six,shoes six
23,adj,NA,ribbon,NA,dirty ribbon,NA,dirty,ribbon dirty
23,num,NA,suitcase,NA,one suitcase,NA,one,suitcase one
23,adj,NA,key,NA,blue key,NA,blue,key blue
23,adj,NA,hat,NA,furry hat,NA,furry,hat furry
23,adj,NA,lamp,NA,wooden lamp,NA,wooden,lamp wooden
23,num,NA,horses,NA,nine horses,NA,nine,horses nine
23,num,NA,ducks,NA,nine ducks,NA,nine,ducks nine
23,num,NA,keys,NA,five keys,NA,five,keys five
23,adj,NA,horse,NA,spotted horse,NA,spotted,horse spotted
23,adj,NA,vase,NA,spotted vase,NA,spotted,vase spotted
23,adj,NA,pineapple,NA,dirty pineapple,NA,dirty,pineapple dirty
23,adj,NA,couch,NA,furry couch,NA,furry,couch furry
23,adj_num,two,vases,green,two green vases,False,NA,vases green two
23,adj,NA,hat,purple,purple hat,False,NA,hat purple
23,adj_num,eight,shoes,furry,eight furry shoes,False,NA,shoes furry eight
23,adj,NA,pineapple,dirty,dirty pineapple,False,NA,pineapple dirty
23,adj_num,one,car,wooden,one wooden car,False,NA,car wooden one
23,adj_num,one,pillow,furry,one furry pillow,False,NA,pillow furry one
23,adj_num,nine,spatulas,spotted,nine spotted spatulas,False,NA,spatulas spotted nine
23,adj_num,nine,pears,spotted,nine spotted pears,False,NA,pears spotted nine
23,adj_num,five,scarfs,green,five green scarfs,False,NA,scarfs green five
23,adj_num,eight,cherries,green,eight green cherries,False,NA,cherries green eight
23,num,NA,leaves,five,five leaves,False,NA,leaves five
23,adj_num,ten,ducks,spotted,ten spotted ducks,False,NA,ducks spotted ten
23,adj_num,six,horses,dirty,six dirty horses,False,NA,horses dirty six
23,adj_num,one,shovel,dirty,one dirty shovel,False,NA,shovel dirty one
23,adj_num,four,boxes,green,four green boxes,False,NA,boxes green four
23,adj_num,eight,couches,blue,eight blue couches,False,NA,couches blue eight
23,adj_num,three,handbags,dirty,three dirty handbags,False,NA,handbags dirty three
23,adj_num,seven,chairs,furry,seven furry chairs,False,NA,chairs furry seven
23,adj,NA,pear,spotted,spotted pear,False,NA,pear spotted
23,num,NA,scarfs,seven,seven scarfs,False,NA,scarfs seven
23,adj_num,five,pineapples,wooden,five wooden pineapples,False,NA,pineapples wooden five
23,adj,NA,leaf,wooden,wooden leaf,False,NA,leaf wooden
23,adj_num,six,pitchers,blue,six blue pitchers,False,NA,pitchers blue six
23,num,NA,pitchers,eight,eight pitchers,False,NA,pitchers eight
23,num,NA,bowls,eight,eight bowls,False,NA,bowls eight
23,num,NA,lamps,two,two lamps,False,NA,lamps two
23,adj_num,five,bananas,green,five green bananas,False,NA,bananas green five
23,adj_num,two,shirts,spotted,two spotted shirts,False,NA,shirts spotted two
23,adj_num,four,pigs,wooden,four wooden pigs,False,NA,pigs wooden four
23,num,NA,trays,seven,seven trays,False,NA,trays seven
23,adj_num,three,suitcases,blue,three blue suitcases,False,NA,suitcases blue three
23,adj,NA,scarf,furry,furry scarf,False,NA,scarf furry
23,adj_num,nine,cows,spotted,nine spotted cows,False,NA,cows spotted nine
23,num,NA,pears,five,five pears,False,NA,pears five
23,num,NA,bananas,four,four bananas,False,NA,bananas four
23,adj_num,three,lamps,stone,three stone lamps,False,NA,lamps stone three
23,adj_num,two,trays,stone,two stone trays,False,NA,trays stone two
23,adj,NA,couch,green,green couch,False,NA,couch green
23,num,NA,handbags,seven,seven handbags,False,NA,handbags seven
23,adj_num,one,leaf,spotted,one spotted leaf,False,NA,leaf spotted one
23,adj,NA,lamp,blue,blue lamp,False,NA,lamp blue
23,adj_num,eight,darts,striped,eight striped darts,False,NA,darts striped eight
23,adj,NA,duck,stone,stone duck,False,NA,duck stone
23,adj,NA,chair,purple,purple chair,False,NA,chair purple
23,adj_num,six,bowls,wooden,six wooden bowls,False,NA,bowls wooden six
23,adj,NA,car,green,green car,False,NA,car green
23,adj_num,two,hats,dirty,two dirty hats,False,NA,hats dirty two
23,adj_num,four,keys,blue,four blue keys,False,NA,keys blue four
23,adj_num,five,ribbons,striped,five striped ribbons,False,NA,ribbons striped five
23,num,NA,pigs,nine,nine pigs,False,NA,pigs nine
24,adj,NA,shirt,NA,stone shirt,NA,stone,shirt stone
24,adj,NA,spatula,NA,green spatula,NA,green,spatula green
24,num,NA,ribbon,NA,one ribbon,NA,one,one ribbon
24,num,NA,cherries,NA,two cherries,NA,two,two cherries
24,num,NA,leaf,NA,one leaf,NA,one,one leaf
24,num,NA,ducks,NA,three ducks,NA,three,three ducks
24,num,NA,cows,NA,nine cows,NA,nine,nine cows
24,num,NA,shirts,NA,five shirts,NA,five,five shirts
24,adj,NA,lamp,NA,dirty lamp,NA,dirty,dirty lamp
24,adj,NA,banana,NA,dirty banana,NA,dirty,dirty banana
24,num,NA,pigs,NA,four pigs,NA,four,pigs four
24,adj,NA,handbag,NA,furry handbag,NA,furry,handbag furry
24,adj,NA,box,NA,stone box,NA,stone,stone box
24,adj,NA,horse,NA,dirty horse,NA,dirty,horse dirty
24,num,NA,handbag,NA,one handbag,NA,one,one handbag
24,num,NA,bananas,NA,nine bananas,NA,nine,nine bananas
24,adj,NA,hat,NA,blue hat,NA,blue,blue hat
24,num,NA,chairs,NA,eight chairs,NA,eight,eight chairs
24,adj,NA,couch,NA,furry couch,NA,furry,furry couch
24,num,NA,spatula,NA,one spatula,NA,one,one spatula
24,num,NA,couches,NA,four couches,NA,four,four couches
24,num,NA,scarfs,NA,two scarfs,NA,two,two scarfs
24,adj,NA,pineapple,NA,wooden pineapple,NA,wooden,wooden pineapple
24,adj,NA,dart,NA,spotted dart,NA,spotted,dart spotted
24,adj,NA,car,NA,stone car,NA,stone,stone car
24,adj,NA,cherry,NA,green cherry,NA,green,green cherry
24,adj,NA,vase,NA,wooden vase,NA,wooden,vase wooden
24,num,NA,car,NA,one car,NA,one,car one
24,adj,NA,pitcher,NA,wooden pitcher,NA,wooden,pitcher wooden
24,num,NA,suitcases,NA,four suitcases,NA,four,four suitcases
24,adj,NA,cow,wooden,wooden cow,False,NA,cow wooden
24,adj_num,three,horses,stone,three stone horses,False,NA,horses three stone
24,adj,NA,tray,stone,stone tray,False,NA,stone tray
24,adj_num,seven,darts,green,seven green darts,False,NA,darts seven green
24,adj,NA,duck,spotted,spotted duck,False,NA,spotted duck
24,adj_num,eight,cows,stone,eight stone cows,False,NA,cows stone eight
24,adj_num,seven,scarfs,orange,seven orange scarfs,False,NA,scarfs orange seven
24,adj_num,one,hat,spotted,one spotted hat,False,NA,hat one spotted
24,adj_num,eight,pigs,wooden,eight wooden pigs,False,NA,pigs wooden eight
24,adj_num,four,pillows,striped,four striped pillows,False,NA,pillows striped four
24,adj_num,six,shovels,green,six green shovels,False,NA,green six shovels
24,adj_num,nine,lamps,purple,nine purple lamps,False,NA,nine purple lamps
24,adj_num,nine,ducks,green,nine green ducks,False,NA,ducks nine green
24,adj_num,nine,bowls,striped,nine striped bowls,False,NA,bowls nine striped
24,adj_num,four,trays,dirty,four dirty trays,False,NA,trays four dirty
24,adj,NA,vase,wooden,wooden vase,False,NA,vase wooden
24,num,NA,chairs,five,five chairs,False,NA,five chairs
24,adj_num,three,shoes,furry,three furry shoes,False,NA,three furry shoes
24,adj_num,four,bananas,spotted,four spotted bananas,False,NA,bananas four spotted
24,adj_num,three,couches,wooden,three wooden couches,False,NA,couches three wooden
24,adj_num,two,suitcases,wooden,two wooden suitcases,False,NA,suitcases two wooden
24,adj,NA,handbag,orange,orange handbag,False,NA,handbag orange
24,adj_num,three,pineapples,stone,three stone pineapples,False,NA,pineapples three stone
24,adj_num,two,chairs,green,two green chairs,False,NA,green two chairs
24,num,NA,bowls,two,two bowls,False,NA,bowls two
24,num,NA,bananas,nine,nine bananas,False,NA,nine bananas
24,adj_num,ten,shirts,furry,ten furry shirts,False,NA,furry ten shirts
24,num,NA,spatulas,two,two spatulas,False,NA,two spatulas
24,adj,NA,lamp,purple,purple lamp,False,NA,lamp purple
24,adj_num,nine,pears,spotted,nine spotted pears,False,NA,pears spotted nine
24,adj_num,seven,cars,dirty,seven dirty cars,False,NA,seven dirty cars
24,adj,NA,shovel,orange,orange shovel,False,NA,orange shovel
24,adj_num,five,cherries,green,five green cherries,False,NA,cherries green five
24,num,NA,pitcher,one,one pitcher,False,NA,one pitcher
24,adj_num,three,vases,wooden,three wooden vases,False,NA,vases three wooden
24,num,NA,couch,one,one couch,False,NA,couch one
24,adj_num,four,leaves,wooden,four wooden leaves,False,NA,four wooden leaves
24,num,NA,shirts,four,four shirts,False,NA,four shirts
24,num,NA,boxes,seven,seven boxes,False,NA,seven boxes
24,adj_num,two,keys,green,two green keys,False,NA,keys green two
24,adj_num,five,ribbons,stone,five stone ribbons,False,NA,ribbons stone five
24,num,NA,vases,nine,nine vases,False,NA,nine vases
24,num,NA,handbags,seven,seven handbags,False,NA,seven handbags
24,adj_num,three,boxes,furry,three furry boxes,False,NA,furry three boxes
24,adj_num,two,handbags,green,two green handbags,False,NA,two green handbags
24,adj,NA,leaf,orange,orange leaf,False,NA,leaf orange
24,adj,NA,car,blue,blue car,False,NA,car blue
24,adj,NA,couch,blue,blue couch,False,NA,couch blue
24,adj_num,four,pitchers,striped,four striped pitchers,False,NA,four striped pitchers
24,adj_num,seven,spatulas,wooden,seven wooden spatulas,False,NA,wooden seven spatulas
25,adj,NA,vase,NA,spotted vase,NA,spotted,spotted vase
25,adj,NA,hat,NA,dirty hat,NA,dirty,dirty hat
25,adj,NA,lamp,NA,purple lamp,NA,purple,purple lamp
25,num,NA,suitcases,NA,seven suitcases,NA,seven,seven suitcases
25,num,NA,cars,NA,seven cars,NA,seven,seven cars
25,adj,NA,pillow,NA,green pillow,NA,green,green pillow
25,adj,NA,pear,NA,green pear,NA,green,green pear
25,adj,NA,duck,NA,orange duck,NA,orange,orange duck
25,adj,NA,car,NA,dirty car,NA,dirty,dirty car
25,adj,NA,shovel,NA,purple shovel,NA,purple,purple shovel
25,num,NA,pitchers,NA,ten pitchers,NA,ten,ten pitchers
25,num,NA,pears,NA,eight pears,NA,eight,eight pears
25,num,NA,ribbons,NA,nine ribbons,NA,nine,nine ribbons
25,num,NA,bowls,NA,six bowls,NA,six,six bowls
25,num,NA,cow,NA,one cow,NA,one,one cow
25,num,NA,bananas,NA,three bananas,NA,three,three bananas
25,num,NA,shovels,NA,five shovels,NA,five,five shovels
25,adj,NA,scarf,NA,spotted scarf,NA,spotted,spotted scarf
25,num,NA,cherries,NA,seven cherries,NA,seven,seven cherries
25,num,NA,spatulas,NA,seven spatulas,NA,seven,seven spatulas
25,num,NA,couches,NA,eight couches,NA,eight,eight couches
25,adj,NA,tray,NA,dirty tray,NA,dirty,dirty tray
25,adj,NA,pitcher,NA,striped pitcher,NA,striped,striped pitcher
25,num,NA,ducks,NA,eight ducks,NA,eight,eight ducks
25,adj,NA,handbag,NA,purple handbag,NA,purple,purple handbag
25,adj,NA,spatula,NA,spotted spatula,NA,spotted,spotted spatula
25,num,NA,darts,NA,six darts,NA,six,six darts
25,adj,NA,couch,NA,green couch,NA,green,green couch
25,adj,NA,suitcase,NA,green suitcase,NA,green,green suitcase
25,num,NA,keys,NA,two keys,NA,two,two keys
25,adj_num,nine,hats,wooden,nine wooden hats,False,NA,hats wooden nine
25,adj,NA,spatula,dirty,dirty spatula,False,NA,spatula dirty
25,adj,NA,cow,dirty,dirty cow,False,NA,cow dirty
25,adj_num,one,car,green,one green car,False,NA,car one green
25,adj_num,nine,ribbons,blue,nine blue ribbons,False,NA,ribbons nine blue
25,num,NA,pigs,six,six pigs,False,NA,pigs six
25,adj_num,eight,suitcases,spotted,eight spotted suitcases,False,NA,suitcases eight spotted
25,adj_num,nine,couches,orange,nine orange couches,False,NA,couches nine orange
25,adj_num,two,leaves,striped,two striped leaves,False,NA,leaves two striped
25,adj_num,two,boxes,stone,two stone boxes,False,NA,boxes two stone
25,adj_num,six,shovels,orange,six orange shovels,False,NA,shovels six orange
25,adj_num,seven,pineapples,dirty,seven dirty pineapples,False,NA,dirty seven pineapples
25,num,NA,vases,nine,nine vases,False,NA,vases nine
25,adj,NA,leaf,green,green leaf,False,NA,leaf green
25,adj_num,seven,chairs,blue,seven blue chairs,False,NA,chairs blue seven
25,adj_num,four,cows,stone,four stone cows,False,NA,cows four stone
25,adj_num,ten,scarfs,furry,ten furry scarfs,False,NA,scarfs ten furry
25,adj_num,four,pigs,striped,four striped pigs,False,NA,pigs four striped
25,adj_num,six,darts,wooden,six wooden darts,False,NA,darts six wooden
25,num,NA,bananas,five,five bananas,False,NA,bananas five
25,adj_num,four,pears,stone,four stone pears,False,NA,pears four stone
25,adj_num,nine,ducks,spotted,nine spotted ducks,False,NA,ducks nine spotted
25,adj,NA,pillow,striped,striped pillow,False,NA,pillow striped
25,adj_num,nine,cherries,dirty,nine dirty cherries,False,NA,cherries nine dirty
25,adj,NA,lamp,striped,striped lamp,False,NA,lamp striped
25,adj_num,eight,pitchers,dirty,eight dirty pitchers,False,NA,pitchers eight dirty
25,num,NA,pillows,six,six pillows,False,NA,pillows six
25,adj_num,two,pillows,orange,two orange pillows,False,NA,pillows two orange
25,num,NA,ducks,five,five ducks,False,NA,ducks five
25,adj_num,seven,keys,striped,seven striped keys,False,NA,keys seven striped
25,num,NA,hats,four,four hats,False,NA,hats four
25,adj_num,four,horses,dirty,four dirty horses,False,NA,horses four dirty
25,adj_num,nine,shirts,furry,nine furry shirts,False,NA,shirts nine furry
25,adj,NA,dart,spotted,spotted dart,False,NA,dart spotted
25,adj,NA,tray,spotted,spotted tray,False,NA,tray spotted
25,adj_num,one,bowl,wooden,one wooden bowl,False,NA,bowl one wooden
25,adj_num,five,bananas,dirty,five dirty bananas,False,NA,bananas five dirty
25,num,NA,pineapples,two,two pineapples,False,NA,pineapples two
25,adj_num,seven,trays,green,seven green trays,False,NA,trays green seven
25,adj_num,four,handbags,blue,four blue handbags,False,NA,handbags four blue
25,num,NA,couches,four,four couches,False,NA,couches four
25,num,NA,chairs,nine,nine chairs,False,NA,chairs nine
25,adj_num,eight,vases,orange,eight orange vases,False,NA,vases eight orange
25,adj_num,six,lamps,wooden,six wooden lamps,False,NA,lamps six wooden
25,adj_num,eight,shoes,stone,eight stone shoes,False,NA,shoes eight stone
25,adj_num,ten,spatulas,striped,ten striped spatulas,False,NA,spatulas ten striped
25,adj,NA,scarf,orange,orange scarf,False,NA,scarf orange
25,num,NA,horses,seven,seven horses,False,NA,horses seven
25,adj,NA,pig,dirty,dirty pig,False,NA,pig dirty
25,adj,NA,handbag,dirty,dirty handbag,False,NA,handbag dirty
26,num,NA,cows,NA,four cows,NA,four,cows four
26,num,NA,lamps,NA,five lamps,NA,five,lamps five
26,adj,NA,suitcase,NA,spotted suitcase,NA,spotted,suitcase spotted
26,adj,NA,cow,NA,striped cow,NA,striped,cow striped
26,adj,NA,scarf,NA,blue scarf,NA,blue,scarf blue
26,num,NA,keys,NA,eight keys,NA,eight,keys eight
26,num,NA,trays,NA,eight trays,NA,eight,trays eight
26,num,NA,handbags,NA,eight handbags,NA,eight,handbags eight
26,num,NA,darts,NA,four darts,NA,four,darts four
26,adj,NA,key,NA,purple key,NA,purple,key purple
26,num,NA,spatulas,NA,eight spatulas,NA,eight,spatulas eight
26,adj,NA,pitcher,NA,dirty pitcher,NA,dirty,pitcher dirty
26,adj,NA,dart,NA,purple dart,NA,purple,dart purple
26,num,NA,shoe,NA,one shoe,NA,one,shoe one
26,num,NA,horses,NA,nine horses,NA,nine,horses nine
26,adj,NA,shoe,NA,orange shoe,NA,orange,shoe orange
26,num,NA,shirts,NA,two shirts,NA,two,shirts two
26,adj,NA,shirt,NA,green shirt,NA,green,shirt green
26,num,NA,pillows,NA,four pillows,NA,four,pillows four
26,adj,NA,leaf,NA,purple leaf,NA,purple,leaf purple
26,adj,NA,chair,NA,green chair,NA,green,chair green
26,adj,NA,horse,NA,dirty horse,NA,dirty,horse dirty
26,adj,NA,ribbon,NA,furry ribbon,NA,furry,ribbon furry
26,adj,NA,hat,NA,striped hat,NA,striped,hat striped
26,num,NA,pitchers,NA,three pitchers,NA,three,pitchers three
26,num,NA,cherries,NA,six cherries,NA,six,six cherries
26,num,NA,ducks,NA,ten ducks,NA,ten,ducks ten
26,num,NA,leaves,NA,seven leaves,NA,seven,leaves seven
26,adj,NA,car,NA,green car,NA,green,car green
26,adj,NA,pillow,NA,furry pillow,NA,furry,pillow furry
26,adj_num,nine,cars,striped,nine striped cars,False,NA,cars nine striped
26,adj_num,three,cows,wooden,three wooden cows,False,NA,cows wooden three
26,num,NA,cars,five,five cars,False,NA,cars five
26,adj,NA,vase,orange,orange vase,False,NA,vase orange
26,adj,NA,couch,green,green couch,False,NA,couch green
26,adj,NA,handbag,green,green handbag,False,NA,handbag green
